worker_id,year,month,platform,monthly_income,workdays,n_platforms_active,is_holiday_season,pattern,job,work_type
47,2026,5,에이모,0,0,0,0,irregular,simple_computer,primary
48,2024,6,카카오T대리,1300000,15,2,0,irregular,delivery_transport,primary
48,2024,7,카카오T대리,1335000,15,2,0,irregular,delivery_transport,primary
48,2024,8,카카오T대리,0,0,0,0,irregular,delivery_transport,primary
48,2024,9,카카오T대리,1265000,14,2,1,irregular,delivery_transport,primary
48,2024,10,카카오T대리,0,0,0,0,irregular,delivery_transport,primary
48,2024,11,카카오T대리,0,0,0,0,irregular,delivery_transport,primary
48,2024,12,카카오T대리,0,0,0,1,irregular,delivery_transport,primary
48,2025,1,카카오T대리,1574000,17,2,1,irregular,delivery_transport,primary
48,2025,2,카카오T대리,1171000,13,2,1,irregular,delivery_transport,primary
48,2025,3,카카오T대리,3230000,28,2,0,irregular,delivery_transport,primary
48,2025,4,카카오T대리,4257000,32,2,0,irregular,delivery_transport,primary
48,2025,5,카카오T대리,2110000,25,2,0,irregular,delivery_transport,primary
48,2025,6,카카오T대리,1928000,24,2,0,irregular,delivery_transport,primary
48,2025,7,카카오T대리,1543000,16,2,0,irregular,delivery_transport,primary
48,2025,8,카카오T대리,1736000,23,2,0,irregular,delivery_transport,primary
48,2025,9,카카오T대리,2432000,31,2,1,irregular,delivery_transport,primary
48,2025,10,카카오T대리,1736000,18,2,0,irregular,delivery_transport,primary
48,2025,11,카카오T대리,1125000,15,2,0,irregular,delivery_transport,primary
48,2025,12,카카오T대리,3887000,29,2,1,irregular,delivery_transport,primary
48,2026,1,카카오T대리,2909000,24,2,1,irregular,delivery_transport,primary
48,2026,2,카카오T대리,4221000,32,2,1,irregular,delivery_transport,primary
48,2026,3,카카오T대리,3548000,25,2,0,irregular,delivery_transport,primary
48,2026,4,카카오T대리,5791000,24,2,0,irregular,delivery_transport,primary
48,2026,5,카카오T대리,2664000,26,2,0,irregular,delivery_transport,primary
49,2024,6,바로고,1831000,8,2,0,regular,delivery_transport,secondary
49,2024,7,바로고,2356000,12,2,0,regular,delivery_transport,secondary
49,2024,8,바로고,2630000,10,2,0,regular,delivery_transport,secondary
49,2024,9,바로고,2582000,10,2,1,regular,delivery_transport,secondary
49,2024,10,바로고,2439000,10,2,0,regular,delivery_transport,secondary
49,2024,11,바로고,2292000,10,2,0,regular,delivery_transport,secondary
49,2024,12,바로고,2215000,10,2,1,regular,delivery_transport,secondary
49,2025,1,바로고,1580000,8,2,1,regular,delivery_transport,secondary
49,2025,2,바로고,1917000,10,2,1,regular,delivery_transport,secondary
49,2025,3,바로고,1480000,7,2,0,regular,delivery_transport,secondary
49,2025,4,바로고,2625000,13,2,0,regular,delivery_transport,secondary
49,2025,5,바로고,1928000,10,2,0,regular,delivery_transport,secondary
49,2025,6,바로고,1680000,8,2,0,regular,delivery_transport,secondary
49,2025,7,바로고,2854000,12,2,0,regular,delivery_transport,secondary
49,2025,8,바로고,1535000,8,2,0,regular,delivery_transport,secondary
49,2025,9,바로고,2265000,11,2,1,regular,delivery_transport,secondary
49,2025,10,바로고,1895000,10,2,0,regular,delivery_transport,secondary
49,2025,11,바로고,2325000,10,2,0,regular,delivery_transport,secondary
49,2025,12,바로고,1973000,8,2,1,regular,delivery_transport,secondary
49,2026,1,바로고,1560000,6,2,1,regular,delivery_transport,secondary
49,2026,2,바로고,2295000,11,2,1,regular,delivery_transport,secondary
49,2026,3,바로고,2234000,12,2,0,regular,delivery_transport,secondary
49,2026,4,바로고,2071000,10,2,0,regular,delivery_transport,secondary
49,2026,5,바로고,2210000,9,2,0,regular,delivery_transport,secondary
50,2024,6,생각대로,1706000,20,2,0,irregular,delivery_transport,primary
50,2024,7,생각대로,2244000,22,2,0,irregular,delivery_transport,primary
50,2024,8,생각대로,1600000,17,2,0,irregular,delivery_transport,primary
50,2024,9,생각대로,1392000,16,2,1,irregular,delivery_transport,primary
50,2024,10,생각대로,1727000,19,2,0,irregular,delivery_transport,primary
50,2024,11,생각대로,1360000,16,2,0,irregular,delivery_transport,primary
50,2024,12,생각대로,1848000,21,2,1,irregular,delivery_transport,primary
50,2025,1,생각대로,2135000,24,2,1,irregular,delivery_transport,primary
50,2025,2,생각대로,1486000,16,2,1,irregular,delivery_transport,primary
50,2025,3,생각대로,1825000,20,2,0,irregular,delivery_transport,primary
50,2025,4,생각대로,2981000,31,2,0,irregular,delivery_transport,primary
50,2025,5,생각대로,972000,11,2,0,irregular,delivery_transport,primary
50,2025,6,생각대로,1868000,22,2,0,irregular,delivery_transport,primary
50,2025,7,생각대로,1687000,16,2,0,irregular,delivery_transport,primary
50,2025,8,생각대로,1803000,17,2,0,irregular,delivery_transport,primary
50,2025,9,생각대로,3750000,31,2,1,irregular,delivery_transport,primary
50,2025,10,생각대로,2294000,22,2,0,irregular,delivery_transport,primary
50,2025,11,생각대로,5030000,26,2,0,irregular,delivery_transport,primary
50,2025,12,생각대로,8149000,28,2,1,irregular,delivery_transport,primary
50,2026,1,생각대로,2233000,22,2,1,irregular,delivery_transport,primary
50,2026,2,생각대로,1183000,13,2,1,irregular,delivery_transport,primary
50,2026,3,생각대로,0,0,0,0,irregular,delivery_transport,primary
50,2026,4,생각대로,0,0,0,0,irregular,delivery_transport,primary
50,2026,5,생각대로,0,0,0,0,irregular,delivery_transport,primary
51,2024,6,카카오T대리,2185000,26,1,0,seasonal,delivery_transport,primary
51,2024,7,카카오T대리,2360000,28,1,0,seasonal,delivery_transport,primary
51,2024,8,카카오T대리,1707000,18,1,0,seasonal,delivery_transport,primary
51,2024,9,카카오T대리,2192000,26,1,1,seasonal,delivery_transport,primary
51,2024,10,카카오T대리,2232000,26,1,0,seasonal,delivery_transport,primary
51,2024,11,카카오T대리,2809000,26,1,0,seasonal,delivery_transport,primary
51,2024,12,카카오T대리,3419000,29,1,1,seasonal,delivery_transport,primary
51,2025,1,카카오T대리,1724000,21,1,1,seasonal,delivery_transport,primary
51,2025,2,카카오T대리,1497000,16,1,1,seasonal,delivery_transport,primary
51,2025,3,카카오T대리,2105000,21,1,0,seasonal,delivery_transport,primary
51,2025,4,카카오T대리,2227000,24,1,0,seasonal,delivery_transport,primary
51,2025,5,카카오T대리,2023000,23,1,0,seasonal,delivery_transport,primary
51,2025,6,카카오T대리,2074000,22,1,0,seasonal,delivery_transport,primary
51,2025,7,카카오T대리,2082000,24,1,0,seasonal,delivery_transport,primary
51,2025,8,카카오T대리,1948000,23,1,0,seasonal,delivery_transport,primary
51,2025,9,카카오T대리,2576000,27,1,1,seasonal,delivery_transport,primary
51,2025,10,카카오T대리,2310000,23,1,0,seasonal,delivery_transport,primary
51,2025,11,카카오T대리,2897000,25,1,0,seasonal,delivery_transport,primary
51,2025,12,카카오T대리,3052000,31,1,1,seasonal,delivery_transport,primary
51,2026,1,카카오T대리,1516000,15,1,1,seasonal,delivery_transport,primary
51,2026,2,카카오T대리,2143000,20,1,1,seasonal,delivery_transport,primary
51,2026,3,카카오T대리,2552000,24,1,0,seasonal,delivery_transport,primary
51,2026,4,카카오T대리,2331000,28,1,0,seasonal,delivery_transport,primary
51,2026,5,카카오T대리,2322000,28,1,0,seasonal,delivery_transport,primary
52,2024,6,카카오모빌리티,2720000,28,2,0,seasonal,delivery_transport,primary
52,2024,7,카카오모빌리티,2403000,19,2,0,seasonal,delivery_transport,primary
52,2024,8,카카오모빌리티,2773000,22,2,0,seasonal,delivery_transport,primary
52,2024,9,카카오모빌리티,2471000,22,2,1,seasonal,delivery_transport,primary
52,2024,10,카카오모빌리티,2398000,24,2,0,seasonal,delivery_transport,primary
52,2024,11,카카오모빌리티,2888000,29,2,0,seasonal,delivery_transport,primary
52,2024,12,카카오모빌리티,2903000,23,2,1,seasonal,delivery_transport,primary
52,2025,1,카카오모빌리티,3038000,30,2,1,seasonal,delivery_transport,primary
52,2025,2,카카오모빌리티,2840000,26,2,1,seasonal,delivery_transport,primary
52,2025,3,카카오모빌리티,2843000,22,2,0,seasonal,delivery_transport,primary
52,2025,4,카카오모빌리티,2766000,27,2,0,seasonal,delivery_transport,primary
52,2025,5,카카오모빌리티,2873000,29,2,0,seasonal,delivery_transport,primary
52,2025,6,카카오모빌리티,2844000,22,2,0,seasonal,delivery_transport,primary
52,2025,7,카카오모빌리티,2965000,25,2,0,seasonal,delivery_transport,primary
52,2025,8,카카오모빌리티,3384000,35,2,0,seasonal,delivery_transport,primary
52,2025,9,카카오모빌리티,3002000,24,2,1,seasonal,delivery_transport,primary
52,2025,10,카카오모빌리티,2665000,27,2,0,seasonal,delivery_transport,primary
52,2025,11,카카오모빌리티,3300000,33,2,0,seasonal,delivery_transport,primary
52,2025,12,카카오모빌리티,3134000,30,2,1,seasonal,delivery_transport,primary
52,2026,1,카카오모빌리티,3196000,26,2,1,seasonal,delivery_transport,primary
52,2026,2,카카오모빌리티,3098000,28,2,1,seasonal,delivery_transport,primary
52,2026,3,카카오모빌리티,2763000,25,2,0,seasonal,delivery_transport,primary
52,2026,4,카카오모빌리티,2689000,23,2,0,seasonal,delivery_transport,primary
52,2026,5,카카오모빌리티,3049000,27,2,0,seasonal,delivery_transport,primary
53,2024,6,로지올,1167000,21,2,0,irregular,delivery_transport,secondary
53,2024,7,로지올,1034000,20,2,0,irregular,delivery_transport,secondary
53,2024,8,로지올,2109000,25,2,0,irregular,delivery_transport,secondary
53,2024,9,로지올,3105000,25,2,1,irregular,delivery_transport,secondary
53,2024,10,로지올,4977000,23,2,0,irregular,delivery_transport,secondary
53,2024,11,로지올,0,0,0,0,irregular,delivery_transport,secondary
53,2024,12,로지올,1652000,20,2,1,irregular,delivery_transport,secondary
53,2025,1,로지올,1191000,22,2,1,irregular,delivery_transport,secondary
53,2025,2,로지올,1523000,20,2,1,irregular,delivery_transport,secondary
53,2025,3,로지올,0,0,0,0,irregular,delivery_transport,secondary
53,2025,4,로지올,1777000,24,2,0,irregular,delivery_transport,secondary
53,2025,5,로지올,1318000,21,2,0,irregular,delivery_transport,secondary
53,2025,6,로지올,2788000,19,2,0,irregular,delivery_transport,secondary
53,2025,7,로지올,1809000,20,2,0,irregular,delivery_transport,secondary
53,2025,8,로지올,2341000,20,2,0,irregular,delivery_transport,secondary
53,2025,9,로지올,1080000,17,2,1,irregular,delivery_transport,secondary
53,2025,10,로지올,1459000,21,2,0,irregular,delivery_transport,secondary
53,2025,11,로지올,1476000,23,2,0,irregular,delivery_transport,secondary
53,2025,12,로지올,1416000,20,2,1,irregular,delivery_transport,secondary
53,2026,1,로지올,1182000,20,2,1,irregular,delivery_transport,secondary
53,2026,2,로지올,1872000,22,2,1,irregular,delivery_transport,secondary
53,2026,3,로지올,1890000,21,2,0,irregular,delivery_transport,secondary
53,2026,4,로지올,1916000,20,2,0,irregular,delivery_transport,secondary
53,2026,5,로지올,3193000,26,2,0,irregular,delivery_transport,secondary
54,2024,6,크몽,0,0,0,0,irregular,professional,primary
54,2024,7,크몽,0,0,0,0,irregular,professional,primary
54,2024,8,크몽,3824000,29,2,0,irregular,professional,primary
54,2024,9,크몽,1224000,9,1,1,irregular,professional,primary
54,2024,10,크몽,0,0,0,0,irregular,professional,primary
54,2024,11,크몽,3268000,26,2,0,irregular,professional,primary
54,2024,12,크몽,3182000,24,2,1,irregular,professional,primary
54,2025,1,크몽,5579000,28,2,1,irregular,professional,primary
54,2025,2,크몽,1804000,11,2,1,irregular,professional,primary
54,2025,3,크몽,3324000,25,2,0,irregular,professional,primary
54,2025,4,크몽,4841000,27,2,0,irregular,professional,primary
54,2025,5,크몽,4851000,31,2,0,irregular,professional,primary
54,2025,6,크몽,1951000,12,2,0,irregular,professional,primary
54,2025,7,크몽,0,0,0,0,irregular,professional,primary
54,2025,8,크몽,1435000,9,2,0,irregular,professional,primary
54,2025,9,크몽,2449000,19,2,1,irregular,professional,primary
54,2025,10,크몽,1096000,9,1,0,irregular,professional,primary
54,2025,11,크몽,2259000,13,2,0,irregular,professional,primary
54,2025,12,크몽,2720000,18,2,1,irregular,professional,primary
54,2026,1,크몽,1097000,8,1,1,irregular,professional,primary
54,2026,2,크몽,0,0,0,1,irregular,professional,primary
54,2026,3,크몽,0,0,0,0,irregular,professional,primary
54,2026,4,크몽,0,0,0,0,irregular,professional,primary
54,2026,5,크몽,0,0,0,0,irregular,professional,primary
55,2024,6,이랜서,4744000,31,1,0,irregular,it_service,primary
55,2024,7,이랜서,3875000,21,1,0,irregular,it_service,primary
55,2024,8,이랜서,0,0,0,0,irregular,it_service,primary
55,2024,9,이랜서,6858000,31,1,1,irregular,it_service,primary
55,2024,10,이랜서,5598000,26,1,0,irregular,it_service,primary
55,2024,11,이랜서,5270000,31,1,0,irregular,it_service,primary
55,2024,12,이랜서,0,0,0,1,irregular,it_service,primary
55,2025,1,이랜서,5233000,28,1,1,irregular,it_service,primary
55,2025,2,이랜서,9000000,33,1,1,irregular,it_service,primary
55,2025,3,이랜서,9000000,30,1,0,irregular,it_service,primary
55,2025,4,이랜서,9000000,33,1,0,irregular,it_service,primary
55,2025,5,이랜서,1019000,7,1,0,irregular,it_service,primary
55,2025,6,이랜서,7390000,33,1,0,irregular,it_service,primary
55,2025,7,이랜서,9000000,34,1,0,irregular,it_service,primary
55,2025,8,이랜서,9000000,28,1,0,irregular,it_service,primary
55,2025,9,이랜서,0,0,0,1,irregular,it_service,primary
55,2025,10,이랜서,3035000,16,1,0,irregular,it_service,primary
55,2025,11,이랜서,0,0,0,0,irregular,it_service,primary
55,2025,12,이랜서,8133000,30,1,1,irregular,it_service,primary
55,2026,1,이랜서,5505000,27,1,1,irregular,it_service,primary
55,2026,2,이랜서,8528000,31,1,1,irregular,it_service,primary
55,2026,3,이랜서,9000000,30,1,0,irregular,it_service,primary
55,2026,4,이랜서,3210000,22,1,0,irregular,it_service,primary
55,2026,5,이랜서,5773000,32,1,0,irregular,it_service,primary
56,2024,6,크몽,0,0,0,0,irregular,professional,secondary
56,2024,7,크몽,2980000,13,2,0,irregular,professional,secondary
56,2024,8,크몽,907000,7,2,0,irregular,professional,secondary
56,2024,9,크몽,1656000,11,2,1,irregular,professional,secondary
56,2024,10,크몽,0,0,0,0,irregular,professional,secondary
56,2024,11,크몽,0,0,0,0,irregular,professional,secondary
56,2024,12,크몽,930000,8,2,1,irregular,professional,secondary
56,2025,1,크몽,0,0,0,1,irregular,professional,secondary
56,2025,2,크몽,297000,2,1,1,irregular,professional,secondary
56,2025,3,크몽,722000,6,2,0,irregular,professional,secondary
56,2025,4,크몽,1265000,13,2,0,irregular,professional,secondary
56,2025,5,크몽,479000,4,2,0,irregular,professional,secondary
56,2025,6,크몽,0,0,0,0,irregular,professional,secondary
56,2025,7,크몽,1098000,11,2,0,irregular,professional,secondary
56,2025,8,크몽,443000,3,2,0,irregular,professional,secondary
56,2025,9,크몽,1002000,8,2,1,irregular,professional,secondary
56,2025,10,크몽,0,0,0,0,irregular,professional,secondary
56,2025,11,크몽,3185000,13,2,0,irregular,professional,secondary
56,2025,12,크몽,3986000,11,2,1,irregular,professional,secondary
56,2026,1,크몽,939000,9,2,1,irregular,professional,secondary
56,2026,2,크몽,1448000,11,2,1,irregular,professional,secondary
56,2026,3,크몽,224000,2,1,0,irregular,professional,secondary
56,2026,4,크몽,587000,6,2,0,irregular,professional,secondary
56,2026,5,크몽,1606000,14,2,0,irregular,professional,secondary
57,2024,6,쿠팡플렉스,2184000,17,2,0,regular,delivery_transport,primary
57,2024,7,쿠팡플렉스,2212000,19,2,0,regular,delivery_transport,primary
57,2024,8,쿠팡플렉스,2843000,25,2,0,regular,delivery_transport,primary
57,2024,9,쿠팡플렉스,2820000,23,2,1,regular,delivery_transport,primary
57,2024,10,쿠팡플렉스,2750000,22,2,0,regular,delivery_transport,primary
57,2024,11,쿠팡플렉스,2469000,24,2,0,regular,delivery_transport,primary
57,2024,12,쿠팡플렉스,2482000,24,2,1,regular,delivery_transport,primary
57,2025,1,쿠팡플렉스,2714000,22,2,1,regular,delivery_transport,primary
57,2025,2,쿠팡플렉스,2404000,24,2,1,regular,delivery_transport,primary
57,2025,3,쿠팡플렉스,2545000,21,2,0,regular,delivery_transport,primary
57,2025,4,쿠팡플렉스,2691000,20,2,0,regular,delivery_transport,primary
57,2025,5,쿠팡플렉스,2772000,21,2,0,regular,delivery_transport,primary
57,2025,6,쿠팡플렉스,2463000,22,2,0,regular,delivery_transport,primary
57,2025,7,쿠팡플렉스,2445000,20,2,0,regular,delivery_transport,primary
57,2025,8,쿠팡플렉스,2352000,23,2,0,regular,delivery_transport,primary
57,2025,9,쿠팡플렉스,1748000,17,2,1,regular,delivery_transport,primary
57,2025,10,쿠팡플렉스,2666000,27,2,0,regular,delivery_transport,primary
57,2025,11,쿠팡플렉스,2340000,21,2,0,regular,delivery_transport,primary
57,2025,12,쿠팡플렉스,2011000,19,2,1,regular,delivery_transport,primary
